proof_id	result_id	proof_goal_id	proof_method	path	sha256	formal_statement_sha256	claim_sha256	foundation_dependencies	result_dependencies	python_replay_status
FLUX-D1.REVERSAL.03.SEMANTIC.PROOF	FLUX-D1	FLUX-D1.REVERSAL.03	SemanticDerivationProof	formal/proofs/FLUX-D1.REVERSAL.03.mathematical.json	1320bd6734f655fc29ec5b7d05d133e994101e2a95c3090b92ba29cbfd9440e3	88ec3663c29e46c9ec2c5b78900a65a00efc11cd213796a96801ba61331ab648	c817c65277c517d6f4d7adac5ccb99f941345cf5596b092a44a97ed65b2399e9	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001		PASS
FLUX-D1.SHIFT.01.SEMANTIC.PROOF	FLUX-D1	FLUX-D1.SHIFT.01	SemanticDerivationProof	formal/proofs/FLUX-D1.SHIFT.01.mathematical.json	783451e88b8e6d99f972dbbf91c6388ebb08a32466069254c67f6d53da727606	88ec3663c29e46c9ec2c5b78900a65a00efc11cd213796a96801ba61331ab648	b7b30366d449a4ee233de9f2386f207acb7a6a087edf4dd0fb409b39820104a2	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001		PASS
FLUX-D2.PERIOD.01.SEMANTIC.PROOF	FLUX-D2	FLUX-D2.PERIOD.01	SemanticDerivationProof	formal/proofs/FLUX-D2.PERIOD.01.mathematical.json	4f08985d784aceb9fdd6323bcaaeb05a8881fe75c15465ec71a2a092a59062ba	ed18c8767e964a1d5d9d33e9ba1cbcb9a0fa959f2fe720eb013c2b23bf93992e	73c6598ece3a5cd5490f49842f28b913142a929f104eb2816b7b85dbb12d8a46	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D2.RIGIDITY.03.LEAN.PROOF	FLUX-D2	FLUX-D2.RIGIDITY.03	LeanKernelProof	formal/proofs/FLUX-D2.RIGIDITY.03.mathematical.json	66e870243dfa9c26eeada7552a8ece7e213ae7974dbe5966f8d478b0772f9bf2	ed18c8767e964a1d5d9d33e9ba1cbcb9a0fa959f2fe720eb013c2b23bf93992e	10031cc04e9b42358d52a16e16d8bfd76a8ccfa9a2999f0892bd06f041b24591	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D2.STAR.02.SEMANTIC.PROOF	FLUX-D2	FLUX-D2.STAR.02	SemanticDerivationProof	formal/proofs/FLUX-D2.STAR.02.mathematical.json	1b393daf6dd733e9a8a4a45e3669b695d3fed0632be312eba99711f2894d6c7b	ed18c8767e964a1d5d9d33e9ba1cbcb9a0fa959f2fe720eb013c2b23bf93992e	cfa252e8d9ebfd2eea9dfc8137386128b146c4b28a4df99728d1c1aa0c5d16c8	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D3.GENERAL.04.LEAN.PROOF	FLUX-D3	FLUX-D3.GENERAL.04	LeanKernelProof	formal/proofs/FLUX-D3.GENERAL.04.mathematical.json	142a14330a5389ce3f0d20cd26397b6f120ed88391b642b57b6f353f4fa8e273	a7aa37e291822be9db755fbbcbd5342ecdcf7db457c548eb30a1aa780297f6fa	955b4bc956dce6373fe00f32d971d368351eb8819b8e6ef75c1542e71e828ce4	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D3.MONOTONE.02.SEMANTIC.PROOF	FLUX-D3	FLUX-D3.MONOTONE.02	SemanticDerivationProof	formal/proofs/FLUX-D3.MONOTONE.02.mathematical.json	691928b3264dc6948ba2ad8406209f0b34e00941653d2805ae3842bc78d45c81	a7aa37e291822be9db755fbbcbd5342ecdcf7db457c548eb30a1aa780297f6fa	6bd4497a38dc30b600740a7d78e50904fd561b11f4e52f8a64f8a1bccd6a9800	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D3.NULL.01.SEMANTIC.PROOF	FLUX-D3	FLUX-D3.NULL.01	SemanticDerivationProof	formal/proofs/FLUX-D3.NULL.01.mathematical.json	7cb21b5224de791c15564746eb3538ee3d78ca9d375f490b683c8dab70cb9ad9	a7aa37e291822be9db755fbbcbd5342ecdcf7db457c548eb30a1aa780297f6fa	996c50e4a876f6f65c10e89f77e6e6b1c9cfa995ee1449222586f097152069e4	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D3.UNREGISTERED.03.SEMANTIC.PROOF	FLUX-D3	FLUX-D3.UNREGISTERED.03	SemanticDerivationProof	formal/proofs/FLUX-D3.UNREGISTERED.03.mathematical.json	6bbd407ed8c10668e7f8ddf757cd164a8ce2cb7dab10f2949382da8e401be027	a7aa37e291822be9db755fbbcbd5342ecdcf7db457c548eb30a1aa780297f6fa	ed3f01e280f44622e3a412bd1ab415e8e40d960606f7de100019e9c5c32a987f	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D4.COEFFICIENTS.02.SEMANTIC.PROOF	FLUX-D4	FLUX-D4.COEFFICIENTS.02	SemanticDerivationProof	formal/proofs/FLUX-D4.COEFFICIENTS.02.mathematical.json	96b14b47d5fafd8b1e82469ff96f2cb570400f34dd26a60370da3bcf3670c676	7db91f47ec9a567e47e57cf474ace7b1aa2a1d73463c7092545a017e1ae67829	7ce4e0296c33ac8438142601f0bb3090cb3ade72c8014fa7d603cba9d286a8c3	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D4.NORMALFORM.03.SEMANTIC.PROOF	FLUX-D4	FLUX-D4.NORMALFORM.03	SemanticDerivationProof	formal/proofs/FLUX-D4.NORMALFORM.03.mathematical.json	51e8e959c0ebe8b95c2063dd713f72b4c22c5788e49b04a46b8117c1927210bb	7db91f47ec9a567e47e57cf474ace7b1aa2a1d73463c7092545a017e1ae67829	fc7e5ba7a4e6a50a43a967a7a27194bfa0fe08e76d1ddcb5ae7be45b97c74b6b	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D4.PERTURBATION.04.LEAN.PROOF	FLUX-D4	FLUX-D4.PERTURBATION.04	LeanKernelProof	formal/proofs/FLUX-D4.PERTURBATION.04.mathematical.json	1a4ebd9f813e8754cde5a66d90cd617b4bf916cc4b03f94b6735130e57092ecd	7db91f47ec9a567e47e57cf474ace7b1aa2a1d73463c7092545a017e1ae67829	29c5870b25c8dfff559441fa6aafda12a142c6a0a00e0cc6acff00047100bf82	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D4.SCALES.01.SEMANTIC.PROOF	FLUX-D4	FLUX-D4.SCALES.01	SemanticDerivationProof	formal/proofs/FLUX-D4.SCALES.01.mathematical.json	82847c44b20c36bce788ce88fee460f465a9c79cd63186c33ef8b935413fc98d	7db91f47ec9a567e47e57cf474ace7b1aa2a1d73463c7092545a017e1ae67829	1e072bc2886c2c2d99ef7695573328cabfd1ec3ecfff04bf52103533cdbba67e	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D1	PASS
FLUX-D5.FINITE.01.SEMANTIC.PROOF	FLUX-D5	FLUX-D5.FINITE.01	SemanticDerivationProof	formal/proofs/FLUX-D5.FINITE.01.mathematical.json	90057ffd2e0d6a27bef777ddb18db4b777d82299ae40211aa02a5d34ab5d5ebf	e8186e92be199c98ab81062f794ab754191f579a4b3751f6065a0695b7cc730a	ada4d0510e372b983755580f8858b529c1416a52b9b55cbdf69f401687e8495d	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D4	PASS
FLUX-D5.IDENTITY.03.LEAN.PROOF	FLUX-D5	FLUX-D5.IDENTITY.03	LeanKernelProof	formal/proofs/FLUX-D5.IDENTITY.03.mathematical.json	0ac3e8f94d4044791c1c040db17f23eeacd8ad7d9c9c258ab59b3e3f99b09de3	e8186e92be199c98ab81062f794ab754191f579a4b3751f6065a0695b7cc730a	ef31dffc372f3171b70e0eab1fd06248c4bb3586bdebb1abe5961af92b82daa8	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D4	PASS
FLUX-D5.RECURRENCE.02.SEMANTIC.PROOF	FLUX-D5	FLUX-D5.RECURRENCE.02	SemanticDerivationProof	formal/proofs/FLUX-D5.RECURRENCE.02.mathematical.json	4aa72a8756102f12a9a209e7ac7249cf20d5970fe423d31f9f43054fde3f7c56	e8186e92be199c98ab81062f794ab754191f579a4b3751f6065a0695b7cc730a	1e084d031ac3ba3bf2c05494fc2a3519837c59de5e2a5735bc4535a88d7a395c	FOUND-REAL-001;FOUND-ANALYTIC-001;FOUND-LIMIT-001;FOUND-LINEAR-001	FLUX-D4	PASS
MAX-G1.CARRIER.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G1	MAX-G1.CARRIER.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G1.CARRIER.01.mathematical.json	41734665d27c0e5125ad8fbb268979fea29dfa5e064e9f3485dee7e78eb47b83	6e68d3a33b0c8bd7c4ab73a6eb26ae595ff44642a089a5bf28153242d0293bc0	19e7afc729b2f7a38d6f8b497a511d60725f5b6b1b5b522d33ea61d73495a72d	FOUND-REAL-001;FOUND-POLYNOMIAL-001;FOUND-EXP-ACTIVITY-BIJECTION-001		PASS
MAX-G1.CLEAR.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G1	MAX-G1.CLEAR.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G1.CLEAR.02.mathematical.json	865ca705b7902c5091853ff6f5e2215e24151122556851310402adc7b28afdc1	6e68d3a33b0c8bd7c4ab73a6eb26ae595ff44642a089a5bf28153242d0293bc0	6616be4c7f0a402370dd7775d16bb9e9076d80e56babd159c052b303c0751c38	FOUND-REAL-001;FOUND-POLYNOMIAL-001;FOUND-EXP-ACTIVITY-BIJECTION-001		PASS
MAX-G1.CLOSURE.03.LEAN.PROOF	MAX-G1	MAX-G1.CLOSURE.03	LeanKernelProof	formal/proofs/MAX-G1.CLOSURE.03.mathematical.json	c16ba93c8db6bf1822fb7ccf9ae85c2ef2b7e985e33350ef1636fa240964aede	6e68d3a33b0c8bd7c4ab73a6eb26ae595ff44642a089a5bf28153242d0293bc0	a77ff5631424ceaa6479a1fe6a84d16ccfa16a9393fa0db61c2a00673678500f	FOUND-REAL-001;FOUND-POLYNOMIAL-001;FOUND-EXP-ACTIVITY-BIJECTION-001		PASS
MAX-G2.ANCHOR.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G2	MAX-G2.ANCHOR.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G2.ANCHOR.01.mathematical.json	7bd7e2aef9f03c9b7fa62cef3135011006244f81a9366ddc1107273e44293b87	28c9ca9de73a7b3847fd506bb54f199c16952014e8777550ec33d592e9b5ff94	ece1388cce8e803b0e56a4183a0149750ddd0bd5e8bd838a65396db70711bb11	FOUND-FINITE-001;FOUND-POLYNOMIAL-001	MAX-G1	PASS
MAX-G2.ORDER.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G2	MAX-G2.ORDER.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G2.ORDER.02.mathematical.json	dd570b59364ca9ef584506673bca417217d1cdd442a2aba1dc6bb48af2886bfb	28c9ca9de73a7b3847fd506bb54f199c16952014e8777550ec33d592e9b5ff94	d4a3730e92d4db4ed88fdba914e88a12d3922916933821b0556905e50b7c5c2c	FOUND-FINITE-001;FOUND-POLYNOMIAL-001	MAX-G1	PASS
MAX-G3.CHAIN.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G3	MAX-G3.CHAIN.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G3.CHAIN.02.mathematical.json	2b3e3d32f8227efa8ad9a6fb83635d2329feaa500cef0c08ac2ff5faf0ac44ea	b79e41c1d08606c90d18fcc398edaf4ea4eed44f811da37dd8a38e5b2b16092f	5cbe049b5009df7c28ada909dcd211e46a6bddddce8eb17773e49688917db425	FOUND-REAL-001;FOUND-POLYNOMIAL-001;FOUND-COMPACT-POLY-MIN-001	MAX-G1;MAX-G2	PASS
MAX-G3.REDUCTION.03.LEAN.PROOF	MAX-G3	MAX-G3.REDUCTION.03	LeanKernelProof	formal/proofs/MAX-G3.REDUCTION.03.mathematical.json	f17a902ddbeb0dbb34abf3f6a47b79bf371c8a27b66d309970af124aed46f9e8	b79e41c1d08606c90d18fcc398edaf4ea4eed44f811da37dd8a38e5b2b16092f	2a3533f9b0faa22e62cf49a1c873c8f8ddedab5758bb428733c8c17a042028ed	FOUND-REAL-001;FOUND-POLYNOMIAL-001;FOUND-COMPACT-POLY-MIN-001	MAX-G1;MAX-G2	PASS
MAX-G3.RESIDUAL.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G3	MAX-G3.RESIDUAL.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G3.RESIDUAL.01.mathematical.json	d052c7a1cade1dc4a680621b545336ddb9bb693c59a7d323816f13ab67c63be3	b79e41c1d08606c90d18fcc398edaf4ea4eed44f811da37dd8a38e5b2b16092f	69e4ec987e2abeb148f87108763102994516051cdc54b59654e98334249a6277	FOUND-REAL-001;FOUND-POLYNOMIAL-001;FOUND-COMPACT-POLY-MIN-001	MAX-G1;MAX-G2	PASS
MAX-G4.COMPLEXITY.04.LEAN.PROOF	MAX-G4	MAX-G4.COMPLEXITY.04	LeanKernelProof	formal/proofs/MAX-G4.COMPLEXITY.04.mathematical.json	ed22cd33814d75f4a19600ccd42e199562c361198275e0ca17877e4d3bfc8cf9	919ef83f74c653cb7c99eebb61c88365b6ec3f7b2741bb6ad91cb1d76b565ffe	5b7b73f2d3ad0e410042bf3126c94935aa85bfe04eb5612d9426fa5a53ec6485	FOUND-EXPONENTIAL-INDEPENDENCE-001	MAX-G1;MAX-G3	PASS
MAX-G4.MULTISET.03.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G4	MAX-G4.MULTISET.03	MaxEntSemanticClosureProof	formal/proofs/MAX-G4.MULTISET.03.mathematical.json	cf2765e41eef95dc4069869439cdb309bafd34a6f2254b3712ffcd7218c1fded	919ef83f74c653cb7c99eebb61c88365b6ec3f7b2741bb6ad91cb1d76b565ffe	70f980215f4fa87e9468d142eeee3abf42611d996203ca6fb20007129617c9ce	FOUND-EXPONENTIAL-INDEPENDENCE-001	MAX-G1;MAX-G3	PASS
MAX-G4.REVERSAL.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G4	MAX-G4.REVERSAL.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G4.REVERSAL.01.mathematical.json	1459d60bd905a8645a15c6970deff2a84047cc6a6262478243f1369d3a480a2e	919ef83f74c653cb7c99eebb61c88365b6ec3f7b2741bb6ad91cb1d76b565ffe	96bd132090f47adaec32120f1c632c5752155ec01f76e6eafa3fd83c01d09fc8	FOUND-EXPONENTIAL-INDEPENDENCE-001	MAX-G1;MAX-G3	PASS
MAX-G4.TIE.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G4	MAX-G4.TIE.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G4.TIE.02.mathematical.json	cc309dd9dc968e2a64c89f19e0b02a7615c3a3d7784e9cfd61767ad30f75d8d5	919ef83f74c653cb7c99eebb61c88365b6ec3f7b2741bb6ad91cb1d76b565ffe	72f7ccac29a5cf7883b60485c06f8d963cfc1e42c8dfc600907869b6cff26956	FOUND-EXPONENTIAL-INDEPENDENCE-001	MAX-G1;MAX-G3	PASS
MAX-G5.GORDAN.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G5	MAX-G5.GORDAN.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G5.GORDAN.02.mathematical.json	db18042b0f57410ab5886b8a0743ad22478e6b15cc0a09b29f23fa01bc4a81ab	9d71783e3f3c7ea48dded895addba0b8a4d374de11818b0d4c17b48906ee8fe4	02c65afa569a9c52e09c9091bda19f40c51915cc95941fb2a7ac541e00cf2335	FOUND-LOGIC-001;FOUND-GORDAN-STIEMKE-001	MAX-G4	PASS
MAX-G5.METAPROOF.LEAN.PROOF	MAX-G5	MAX-G5.METAPROOF	LeanKernelProof	formal/proofs/MAX-G5.METAPROOF.mathematical.json	4ca434fe521d59134b6391d55fd6cba37e033253c13167e3bb87e7b4834fea44	9d71783e3f3c7ea48dded895addba0b8a4d374de11818b0d4c17b48906ee8fe4	3cadc111c5b064cac428c9c54ac84fb746322305ebc14916341cf6c51c545020	FOUND-LOGIC-001;FOUND-GORDAN-STIEMKE-001	MAX-G4	PASS
MAX-G5.TYPES.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G5	MAX-G5.TYPES.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G5.TYPES.01.mathematical.json	c5129c6ed2b14bb691c91358be69cecaf2194979931fa7eb1919bb19775f3f9d	9d71783e3f3c7ea48dded895addba0b8a4d374de11818b0d4c17b48906ee8fe4	c3f7b583989665eadf86118e8a2a13f354749545ce8909f6f04406dc4fb797eb	FOUND-LOGIC-001;FOUND-GORDAN-STIEMKE-001	MAX-G4	PASS
MAX-G6.CONE.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G6	MAX-G6.CONE.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G6.CONE.02.mathematical.json	60dd493fea19cfeaf68fa1b16337b38cb837b01d042289b48bafbd253cd1050e	0af24a02c4c558f776143b884ac582286ff4b84518062ee9c140766d9205f83c	8269ca89b9c5e3e0b5fd7ac94359dd7ffb81b448b120a3f4209ffb24f2ab26f0	FOUND-FINITE-001;FOUND-POLYNOMIAL-001	MAX-G5	PASS
MAX-G6.ENUM.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G6	MAX-G6.ENUM.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G6.ENUM.01.mathematical.json	46e709e429ffde7dccf3d360a1c028bfbbaa90031f5de559d57c973df3475c7d	0af24a02c4c558f776143b884ac582286ff4b84518062ee9c140766d9205f83c	79ff26d06194fd3d9cda17de5ce15791c4c311e42ed052ef38eb87bdc55099e6	FOUND-FINITE-001;FOUND-POLYNOMIAL-001	MAX-G5	PASS
MAX-G6.METAPROOF.LEAN.PROOF	MAX-G6	MAX-G6.METAPROOF	LeanKernelProof	formal/proofs/MAX-G6.METAPROOF.mathematical.json	674788bd6e3ef093ab80f0c64e145d80584d9cae6c86bf6179c95ad11853d93d	0af24a02c4c558f776143b884ac582286ff4b84518062ee9c140766d9205f83c	eb4e738cbf6313789557d70dc06c9579267a3ca4821c3673d18c88caedf18000	FOUND-FINITE-001;FOUND-POLYNOMIAL-001	MAX-G5	PASS
MAX-G6.PROVENANCE.03.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G6	MAX-G6.PROVENANCE.03	MaxEntSemanticClosureProof	formal/proofs/MAX-G6.PROVENANCE.03.mathematical.json	d70d9d4afcb3b88bbc34decf7518ea8a102860fd9053e3171edeb913a0fa440e	0af24a02c4c558f776143b884ac582286ff4b84518062ee9c140766d9205f83c	4dad5e516ed8aa9114de4391cf527dc0720959896a6194a1dd08498b2b35591a	FOUND-FINITE-001;FOUND-POLYNOMIAL-001	MAX-G5	PASS
MAX-G7.CONTACT.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G7	MAX-G7.CONTACT.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G7.CONTACT.02.mathematical.json	6bbc782db50dabddb8f5b9d1db719d853dbfc4558311d5b9f769afba9630bd5b	bcce9e403ac23e5419d4abcbf113cd042700fcfd557ebbb8eb47b61ee1a095df	8aac46fece3d8a1b6541b55989eebe7f2917b1d2f79f0f28d38a982cdb7f0707	FOUND-POLYNOMIAL-001;FOUND-LINEAR-001	MAX-G1	PASS
MAX-G7.FACTORIZATION.04.LEAN.PROOF	MAX-G7	MAX-G7.FACTORIZATION.04	LeanKernelProof	formal/proofs/MAX-G7.FACTORIZATION.04.mathematical.json	dde62194fc42e3bc60eb48676e8b758d551b30f6a162e5ef74eeffe48fcdc8da	bcce9e403ac23e5419d4abcbf113cd042700fcfd557ebbb8eb47b61ee1a095df	4e02b4617acd250ca68a86f1eba36a48a2a98a6ed62222ca482d8bc6cfe797bb	FOUND-POLYNOMIAL-001;FOUND-LINEAR-001	MAX-G1	PASS
MAX-G7.RANK.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G7	MAX-G7.RANK.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G7.RANK.01.mathematical.json	9870c1639ab43bc1ed9e092fee1454b1a528ad2fec6a6b431e3135d1a4bdc3da	bcce9e403ac23e5419d4abcbf113cd042700fcfd557ebbb8eb47b61ee1a095df	9251da633e4390bf68bc6b2cb2baa3be8d1c396d63818cb2226c460da9640d9c	FOUND-POLYNOMIAL-001;FOUND-LINEAR-001	MAX-G1	PASS
MAX-G7.RAY.03.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G7	MAX-G7.RAY.03	MaxEntSemanticClosureProof	formal/proofs/MAX-G7.RAY.03.mathematical.json	3c81b878c80a7433fb3d83ed140b95bd1cacacba59ab131fd626977d85a47334	bcce9e403ac23e5419d4abcbf113cd042700fcfd557ebbb8eb47b61ee1a095df	c5d655ff87339dab01fd816cffe081eaa9b7404ddd8ca8c36e829949622dbb26	FOUND-POLYNOMIAL-001;FOUND-LINEAR-001	MAX-G1	PASS
MAX-G8.BOUNDARY.03.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G8	MAX-G8.BOUNDARY.03	MaxEntSemanticClosureProof	formal/proofs/MAX-G8.BOUNDARY.03.mathematical.json	c731b2f3b64e08a53c1755743b997e8b852049ef41690a2d32b8076828925a6d	8d0429043e1a1606b2781cad0076ab6df1ff44b6dd9eb765fb6cad2199c7cd0f	a00ee2f2e67050eb8543f88e55eb3a1f937b82fb437bdfa424a7da4092e7c2b6	FOUND-ANALYTIC-ROLLE-MULTIPLICITY-001	MAX-G7	PASS
MAX-G8.CAPACITY.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G8	MAX-G8.CAPACITY.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G8.CAPACITY.02.mathematical.json	9f38b568bf1f34bf7b43cd0f33603576836afe49dcf7d206ff8863a961ef5d3e	8d0429043e1a1606b2781cad0076ab6df1ff44b6dd9eb765fb6cad2199c7cd0f	5d7491b664eb8829dc805a3f7945be2c7a3d86d5b0e48f9dd5eb120ca4219353	FOUND-ANALYTIC-ROLLE-MULTIPLICITY-001	MAX-G7	PASS
MAX-G8.CHEBYSHEV.04.LEAN.PROOF	MAX-G8	MAX-G8.CHEBYSHEV.04	LeanKernelProof	formal/proofs/MAX-G8.CHEBYSHEV.04.mathematical.json	1015accc7497612f4e65b58c5c7ac420eb604dac9270abcc831285c408cbe416	8d0429043e1a1606b2781cad0076ab6df1ff44b6dd9eb765fb6cad2199c7cd0f	a9d5836deec58d5d8f037c88953a97b8657cfe4f2aab1c5e4506f75b7410973c	FOUND-ANALYTIC-ROLLE-MULTIPLICITY-001	MAX-G7	PASS
MAX-G8.SHARP.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G8	MAX-G8.SHARP.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G8.SHARP.01.mathematical.json	04f2a43c456b1302aa672847864cecbcfe303c467886d0c9cb9498b09f75a704	8d0429043e1a1606b2781cad0076ab6df1ff44b6dd9eb765fb6cad2199c7cd0f	2739b0e4f702ed26756230c60dd6becfe7e033971d1b5765b3f121708ece1b24	FOUND-ANALYTIC-ROLLE-MULTIPLICITY-001	MAX-G7	PASS
MAX-G9.CONVEX.03.LEAN.PROOF	MAX-G9	MAX-G9.CONVEX.03	LeanKernelProof	formal/proofs/MAX-G9.CONVEX.03.mathematical.json	bc3b9ccd73a7d2187ce05c5a75a746b3ebe550a7fe733b55c5285123ba917966	67476bd1b115b6a7c5881dc5225883c0aa2db72e735d3e02cf5dbc2d528771d5	0d7bf9f7871b9d61c8f93d0264add546ec828083917a79ee3acf897c8b3422e1	FOUND-CONVEX-HULL-001;FOUND-RELATIVE-INTERIOR-SUM-001	MAX-G7	PASS
MAX-G9.ENVTOLAW.02.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G9	MAX-G9.ENVTOLAW.02	MaxEntSemanticClosureProof	formal/proofs/MAX-G9.ENVTOLAW.02.mathematical.json	6d900dca473d9670e1232a2f110226e456b2ee725a558869747087241dcfe35a	67476bd1b115b6a7c5881dc5225883c0aa2db72e735d3e02cf5dbc2d528771d5	a21ceaaffcac085876a56a1a5ab95e360e057b18aa4c3f84e6de693032f24f38	FOUND-CONVEX-HULL-001;FOUND-RELATIVE-INTERIOR-SUM-001	MAX-G7	PASS
MAX-G9.LAWTOENV.01.MAXENT-SEMANTIC-CLOSURE.PROOF	MAX-G9	MAX-G9.LAWTOENV.01	MaxEntSemanticClosureProof	formal/proofs/MAX-G9.LAWTOENV.01.mathematical.json	d6c45e815f13404f02d62d27ffd541c9ca9181f885f8dcb18e234d7bc93c6274	67476bd1b115b6a7c5881dc5225883c0aa2db72e735d3e02cf5dbc2d528771d5	e09723bc1dabbb4b4a3bfa708261c169f449c391a812eeadf7e3167cf2f32669	FOUND-CONVEX-HULL-001;FOUND-RELATIVE-INTERIOR-SUM-001	MAX-G7	PASS
SEL-F1.MEASURE.04.LEAN.PROOF	SEL-F1	SEL-F1.MEASURE.04	LeanKernelProof	formal/proofs/SEL-F1.MEASURE.04.mathematical.json	c127558a84cad79bad3729c8ad3271f1192c064664c6ceb46aecb46689db7192	37f5f80cbb13cfbf3e48c083564d3f916952ffcebfcb7b040f752b2bc227088e	20ed62bc7ce3240c8f065207155045e245338e26163f9fc6c323f816296f2944	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001		PASS
SEL-F1.RAYS.01.SEMANTIC.PROOF	SEL-F1	SEL-F1.RAYS.01	SemanticDerivationProof	formal/proofs/SEL-F1.RAYS.01.mathematical.json	9c5e9a3e71b27f28f96317517b71de705d036b46d21c792715c0dbe1cffd9456	37f5f80cbb13cfbf3e48c083564d3f916952ffcebfcb7b040f752b2bc227088e	a4eb465466eb0906e7f4f6ab075b6b4c21a531e57af296ed05f2ce69075edc7c	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001		PASS
SEL-F1.SPHERE.02.SEMANTIC.PROOF	SEL-F1	SEL-F1.SPHERE.02	SemanticDerivationProof	formal/proofs/SEL-F1.SPHERE.02.mathematical.json	4730e0c0accc6e8ddf7a2986c8f4c8a15ce5295f7110bc2e5a4b7dd80d5669bb	37f5f80cbb13cfbf3e48c083564d3f916952ffcebfcb7b040f752b2bc227088e	06ca292df5b9998dda3854d100de357c62c44d03ddaedc87165158c993c3745e	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001		PASS
